timestamp;vin;isOnline;signature;acc_x;acc_y;acc_z;pos_long;pos_lat;process;01 10_fluxo de massa de ar (MAF)_g/s;01 0D_velocidade_Km/h;01 0B_pressao absoluta do coletor de admissao_kPa;01 0F_temperatura do ar de entrada_Â°C;01 0F_Temperatura do liquido de arrefecimento_Â°C;01 2F_nivel de combustivel_%;01 0C_rotacao_RPM;vehicle_speed;coolant_temp;engine_rpm;fuel_rail_pressure;intake_air_temp;intake_manifold_pressure;mass_air_flow;barometric_pressure;calculated_load_value;distance_traveled_since_dtcs_cleared;distance_traveled_while_mil_activated;engine_run_time_while_mil_activated;ignition_timing_advance;input_voltage;number_of_warm_ups;obd_requirements;co2_flow;fuel_rate;instant_co2_rate;instant_fuel_economy
06:20:04.656;;;;;;;;;;;;;;;;;8.0;79.0;1030.0;61760.0;37.0;102.0;0.0;101.0;45.09804;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:04.699;1GBJC34R9XF017297;False;3046022100ba7f54d42b917bcb4f1e2d81bbf0c2df84aea3ab4a866f09fbda934dd666cf00022100a0b4c756c30de8360a97cab0087056b1aa4f94a17999d8700baa3749fdc2ff3b;0.2193657755851745;0.2887067794799804;-1.1378355026245115;-44.536;-23.012;False;584.0;15.0;37.0;33.0;96.0;39.55584319615197;9157.07605852669;;;;;;;;;;;;;;;;;;;;
06:20:05.113;;;;;;;;;;;;;;;;;9.0;79.0;1206.0;61510.0;37.0;102.0;0.0;101.0;49.41177;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:05.537;;;;;;;;;;;;;;;;;10.0;79.0;1281.0;76960.0;37.0;104.0;0.0;101.0;47.45098;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:06.057;;;;;;;;;;;;;;;;;11.0;79.0;1362.0;85780.0;37.0;106.0;0.0;101.0;42.35294;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:06.511;;;;;;;;;;;;;;;;;12.0;79.0;1431.0;85530.0;37.0;107.0;0.0;101.0;37.2549;53709.0;24264.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:06.968;;;;;;;;;;;;;;;;;12.0;79.0;1506.0;87740.0;37.0;108.0;0.0;101.0;23.92157;53709.0;24264.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:07.409;;;;;;;;;;;;;;;;;13.0;79.0;1510.0;66660.0;37.0;108.0;0.0;101.0;1.176471;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:07.707;1GBJC34R9XF017297;False;3045022100bc641aceabccd42a0d964f2107afb46e7f72f830f25fef4893e69cd0caabc07d022008ff5177ac436a162f93a724423a0867e51313a602abc7ac1f3ec497cf44c8b9;1.578931212425232;0.3210630416870117;-0.7933602333068848;-44.536;-23.012;False;934.0;71.0;85.0;61.0;100.0;16.16898962546264;8974.028237624527;;;;;;;;;;;;;;;;;;;;
06:20:07.913;;;;;;;;;;;;;;;;;13.0;79.0;1306.0;46560.0;37.0;109.0;0.0;101.0;1.960784;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:08.337;;;;;;;;;;;;;;;;;12.0;79.0;1130.0;35780.0;37.0;108.0;0.0;101.0;17.2549;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:08.794;;;;;;;;;;;;;;;;;13.0;79.0;1102.0;54160.0;37.0;106.0;0.0;101.0;52.15686;53709.0;24264.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:09.250;;;;;;;;;;;;;;;;;13.0;79.0;983.0;72300.0;37.0;107.0;0.0;101.0;67.84314;53709.0;24264.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:09.754;;;;;;;;;;;;;;;;;14.0;79.0;1051.0;74750.0;37.0;108.0;0.0;101.0;55.29412;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:10.179;;;;;;;;;;;;;;;;;15.0;79.0;1102.0;70580.0;37.0;109.0;0.0;101.0;47.84314;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:10.635;;;;;;;;;;;;;;;;;16.0;79.0;1166.0;67150.0;37.0;109.0;0.0;101.0;43.92157;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:10.700;1GBJC34R9XF017297;False;304502205c97f9f09fe700b65fe038873d0f6888cfe92bf6bdac093772701a2513612f230221009e65ae9d2a24ea915e1150fff4fb3a8348008689fcb4ec2f352f1553f52f1594;-0.2379165887832641;0.2703590393066406;-0.1894803047180175;-44.536;-23.012;False;720.0;20.0;36.0;34.0;95.0;45.55623349266948;9715.01080794616;;;;;;;;;;;;;;;;;;;;
06:20:11.092;;;;;;;;;;;;;;;;;17.0;79.0;1212.0;66910.0;37.0;109.0;0.0;101.0;41.17647;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:11.926;;;;;;;;;;;;;;;;;17.0;79.0;1256.0;71560.0;37.0;109.0;0.0;101.0;43.92157;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:12.481;;;;;;;;;;;;;;;;;18.0;79.0;1284.0;72300.0;37.0;109.0;0.0;101.0;43.13726;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:12.937;;;;;;;;;;;;;;;;;19.0;79.0;1346.0;75240.0;37.0;109.0;0.0;101.0;36.47059;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:13.378;;;;;;;;;;;;;;;;;19.0;79.0;1372.0;72300.0;37.0;109.0;0.0;101.0;24.70588;53709.0;24264.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:13.705;1GBJC34R9XF017297;False;30440220587a86e6bd30f2ec685a5be83a4d80d4489e1e3a877787ec8cef960e38dbd45402200d97e74f2e288504fcc966b03e88584fea5562a8392a823b17d81a1251a625ae;-2.1270241737365723;0.2650589942932129;1.950804710388184;-44.536;-23.012;False;561.0;83.0;52.0;45.0;91.0;66.82318821865098;2511.8246090796056;;;;;;;;;;;;;;;;;;;;
06:20:13.897;;;;;;;;;;;;;;;;;19.0;79.0;1375.0;61270.0;37.0;108.0;0.0;101.0;16.47059;53709.0;24264.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:14.337;;;;;;;;;;;;;;;;;19.0;79.0;1350.0;55630.0;37.0;106.0;0.0;101.0;12.94118;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:14.794;;;;;;;;;;;;;;;;;19.0;79.0;1347.0;56370.0;37.0;105.0;0.0;101.0;12.94118;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:15.218;;;;;;;;;;;;;;;;;19.0;79.0;1338.0;55880.0;37.0;105.0;0.0;101.0;13.72549;53709.0;24264.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:15.737;;;;;;;;;;;;;;;;;19.0;79.0;1326.0;52940.0;37.0;105.0;0.0;101.0;10.98039;53709.0;24264.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:16.178;;;;;;;;;;;;;;;;;19.0;79.0;1320.0;51470.0;37.0;105.0;0.0;101.0;11.37255;53709.0;24264.0;51300.0;2.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:20:16.635;;;;;;;;;;;;;;;;;19.0;79.0;1292.0;50000.0;37.0;104.0;0.0;101.0;11.37255;53709.0;24264.0;51300.0;2.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:20:16.704;1GBJC34R9XF017297;False;3044022009fe1d9b03064f937c105db23019be2a1dd0594321df2af830d1a906a9be93e502202728686c05820ba6acd70548071bd33d9ec6119bfae5b3f074c867971eb91652;1.1516658067703247;0.1257891654968261;0.2576799392700195;-44.536;-23.012;False;687.0;37.0;53.0;67.0;100.0;65.48181981727062;2690.403992309823;;;;;;;;;;;;;;;;;;;;
06:20:17.091;;;;;;;;;;;;;;;;;18.0;79.0;1286.0;49260.0;37.0;104.0;0.0;101.0;11.76471;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:17.594;;;;;;;;;;;;;;;;;18.0;79.0;1271.0;48520.0;37.0;104.0;0.0;101.0;12.15686;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:18.051;;;;;;;;;;;;;;;;;18.0;79.0;1260.0;48030.0;37.0;104.0;0.0;101.0;12.54902;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:18.522;;;;;;;;;;;;;;;;;18.0;79.0;1252.0;47790.0;37.0;104.0;0.0;101.0;12.94118;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:18.963;;;;;;;;;;;;;;;;;18.0;79.0;1248.0;47050.0;37.0;103.0;0.0;101.0;13.72549;53709.0;24264.0;51300.0;2.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:20:19.466;;;;;;;;;;;;;;;;;18.0;79.0;1238.0;47050.0;37.0;103.0;0.0;101.0;13.72549;53709.0;24264.0;51300.0;2.5;28.3;255.0;15.0;0.0;0.0;0.0;0.0
06:20:19.699;1GBJC34R9XF017297;False;30450220387c1c121cdaaac511b50d64601dc4c02956e3dfecee3efb7b4f8bf6bd93bb3d022100d482eb4bec3c15a85a80d72f6b871390025f06481066f734c80d37e2d5b1fc1b;0.2159624099731445;-0.126164436340332;0.1225113868713378;-44.5353;-23.0129;False;816.0;83.0;32.0;44.0;97.0;16.503199151689714;4448.846578888941;;;;;;;;;;;;;;;;;;;;
06:20:19.891;;;;;;;;;;;;;;;;;18.0;79.0;1229.0;46070.0;37.0;103.0;0.0;101.0;14.11765;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:20.346;;;;;;;;;;;;;;;;;17.0;79.0;1210.0;44110.0;37.0;103.0;0.0;101.0;12.15686;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:20.770;;;;;;;;;;;;;;;;;17.0;79.0;1216.0;43620.0;37.0;103.0;0.0;101.0;11.76471;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:21.620;;;;;;;;;;;;;;;;;17.0;79.0;1200.0;42890.0;37.0;103.0;0.0;101.0;12.54902;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:22.172;;;;;;;;;;;;;;;;;17.0;80.0;1188.0;41660.0;37.0;103.0;0.0;101.0;14.5098;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:22.613;;;;;;;;;;;;;;;;;17.0;80.0;1175.0;42640.0;37.0;103.0;0.0;101.0;15.29412;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:22.705;1GBJC34R9XF017297;False;30450220088d6769fa0a5d5ab0e47d5517a371d5dc2d8331c0efd04a352264654a08dbef0221009bf6ceffb7f38e241a86f5e027ed0441e500a29a87a44330dd7253ebc1d20f0c;-0.412015438079834;-0.544377326965332;1.0780773162841797;-44.5352;-23.0129;False;477.0;82.0;57.0;60.0;97.0;18.848192388503904;4412.307243775383;;;;;;;;;;;;;;;;;;;;
06:20:23.037;;;;;;;;;;;;;;;;;17.0;80.0;1191.0;44110.0;37.0;103.0;0.0;101.0;14.11765;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:23.558;;;;;;;;;;;;;;;;;17.0;80.0;1181.0;43130.0;37.0;103.0;0.0;101.0;14.90196;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:24.001;;;;;;;;;;;;;;;;;17.0;80.0;1194.0;43130.0;36.0;103.0;0.0;101.0;14.11765;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:24.457;;;;;;;;;;;;;;;;;17.0;80.0;1186.0;43380.0;36.0;103.0;0.0;101.0;14.11765;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:24.898;;;;;;;;;;;;;;;;;17.0;80.0;1194.0;44850.0;36.0;103.0;0.0;101.0;14.5098;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:25.418;;;;;;;;;;;;;;;;;17.0;80.0;1193.0;43380.0;36.0;103.0;0.0;101.0;13.72549;53709.0;24264.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:25.749;1GBJC34R9XF017297;False;304402201672f3dae71077a36b802896a661bb6ac0b9c0fbebfcdbf4ccc2fc39cf61d94b02204cb6c9eb0ad3a91f97c70d31f2999dc93e3ab6de944d1555188750477cfed532;0.1349223852157592;-0.2630581855773926;-0.0144915580749511;-44.5352;-23.0129;False;508.0;28.0;53.0;54.0;103.0;80.66066471940977;8646.891576886614;;;;;;;;;;;;;;;;;;;;
06:20:25.859;;;;;;;;;;;;;;;;;17.0;80.0;1175.0;41910.0;36.0;103.0;0.0;101.0;5.882353;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:26.315;;;;;;;;;;;;;;;;;17.0;80.0;1168.0;37740.0;36.0;103.0;0.0;101.0;1.960784;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:26.771;;;;;;;;;;;;;;;;;16.0;80.0;1129.0;37000.0;36.0;103.0;0.0;101.0;1.176471;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:27.274;;;;;;;;;;;;;;;;;16.0;80.0;1103.0;36270.0;36.0;103.0;0.0;101.0;0.0;53709.0;24264.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:27.699;;;;;;;;;;;;;;;;;15.0;80.0;1070.0;36270.0;37.0;103.0;0.0;101.0;0.0;53709.0;24264.0;51300.0;-0.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:28.154;;;;;;;;;;;;;;;;;15.0;80.0;1023.0;34310.0;37.0;103.0;0.0;101.0;0.0;53709.0;24264.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:28.625;;;;;;;;;;;;;;;;;14.0;80.0;947.0;35040.0;37.0;102.0;0.0;101.0;0.0;53709.0;24264.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:28.699;1GBJC34R9XF017297;False;304602210083944e3b2fd8ecd70cf96c4ae870a875b373b9e7761b9d73c63f74e504d8e40c022100ea1e9fb4c322a48048160dbd5e6c7303f7d4034c69e88ece794ea2459a87fb46;0.7329956293106079;0.0657620429992675;1.3717193603515625;-44.535;-23.0131;False;974.0;31.0;51.0;66.0;100.0;94.55942505630485;4516.707168602225;;;;;;;;;;;;;;;;;;;;
06:20:29.129;;;;;;;;;;;;;;;;;13.0;80.0;842.0;36020.0;37.0;103.0;0.0;101.0;5.882353;53709.0;24264.0;51300.0;1.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:29.585;;;;;;;;;;;;;;;;;11.0;80.0;742.0;35530.0;37.0;102.0;0.0;101.0;19.60784;53709.0;24264.0;51300.0;0.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:30.026;;;;;;;;;;;;;;;;;9.0;80.0;716.0;36510.0;37.0;102.0;0.0;101.0;23.52941;53709.0;24264.0;51300.0;0.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:30.450;;;;;;;;;;;;;;;;;8.0;80.0;740.0;37740.0;37.0;102.0;0.0;101.0;21.56863;53709.0;24264.0;51300.0;0.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:31.300;;;;;;;;;;;;;;;;;8.0;80.0;743.0;37000.0;37.0;102.0;0.0;101.0;65.88235;53709.0;24264.0;51300.0;0.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:31.705;1GBJC34R9XF017297;False;3045022100d283a092502682a8ad3fa715c557b887e7ab090e1bf8f3fad2cbcedbe634adc5022026624880205975dbc80a1b46cda6ef879a760cfe8fd26734afd17e162ff01208;1.6806060075759888;0.3782281875610351;-0.7052664756774902;-44.535;-23.0131;False;857.0;8.0;42.0;37.0;91.0;60.7195810947801;3337.285515686772;;;;;;;;;;;;;;;;;;;;
06:20:31.851;;;;;;;;;;;;;;;;;9.0;81.0;672.0;46070.0;37.0;102.0;0.0;101.0;65.4902;53710.0;24265.0;51300.0;0.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:32.307;;;;;;;;;;;;;;;;;10.0;81.0;737.0;55880.0;37.0;104.0;0.0;101.0;49.80392;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:32.733;;;;;;;;;;;;;;;;;11.0;81.0;808.0;50000.0;37.0;104.0;0.0;101.0;43.92157;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:33.236;;;;;;;;;;;;;;;;;11.0;81.0;847.0;59310.0;37.0;104.0;0.0;101.0;47.05882;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:33.692;;;;;;;;;;;;;;;;;12.0;81.0;870.0;58330.0;37.0;104.0;0.0;101.0;42.35294;53710.0;24265.0;51300.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:34.134;;;;;;;;;;;;;;;;;13.0;81.0;909.0;55390.0;37.0;104.0;0.0;101.0;50.58823;53710.0;24265.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:34.560;;;;;;;;;;;;;;;;;13.0;81.0;942.0;62500.0;37.0;104.0;0.0;101.0;46.66667;53710.0;24265.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:34.751;1GBJC34R9XF017297;False;304502205994887d848edca37d11a625147c8d951d7ff816fffffd29038ca65279cf29bc022100c0a124b1b915b5201fb32ee37c1115cd949d684918608200677f54d446f34a17;1.1190690994262695;0.1587214469909668;-0.3698291778564453;-44.535;-23.0131;False;506.0;2.0;14.0;48.0;94.0;80.98439283763896;9521.096958897817;;;;;;;;;;;;;;;;;;;;
06:20:35.081;;;;;;;;;;;;;;;;;14.0;81.0;993.0;59550.0;37.0;104.0;0.0;101.0;41.96078;53710.0;24265.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:35.521;;;;;;;;;;;;;;;;;14.0;81.0;1038.0;55630.0;37.0;105.0;0.0;101.0;39.21569;53710.0;24265.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:35.978;;;;;;;;;;;;;;;;;15.0;81.0;1077.0;56120.0;37.0;105.0;0.0;101.0;36.07843;53710.0;24265.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:36.419;;;;;;;;;;;;;;;;;15.0;81.0;1105.0;55390.0;37.0;105.0;0.0;101.0;33.33333;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:36.939;;;;;;;;;;;;;;;;;16.0;81.0;1113.0;55630.0;37.0;105.0;0.0;101.0;31.76471;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:37.379;;;;;;;;;;;;;;;;;16.0;81.0;1148.0;55880.0;37.0;105.0;0.0;101.0;30.98039;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:37.701;1GBJC34R9XF017297;False;3044022025166014dd7e1bd5f54673179011fae5c807c2f83d543bccf2ec7038fef6e75e022054b57da0251bfc4f7f1ce812b63f3db52aa0211e33d82e9d78e33ccb96c8dfbe;1.1148539781570437;-0.2956900596618652;-0.2357277870178222;-44.5349;-23.0132;False;907.0;5.0;54.0;45.0;94.0;17.77943103258014;3313.7162112869937;;;;;;;;;;;;;;;;;;;;
06:20:37.837;;;;;;;;;;;;;;;;;17.0;81.0;1165.0;55630.0;37.0;105.0;0.0;101.0;28.62745;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:38.293;;;;;;;;;;;;;;;;;17.0;81.0;1186.0;55880.0;37.0;105.0;0.0;101.0;27.84314;53710.0;24265.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:38.797;;;;;;;;;;;;;;;;;17.0;81.0;1206.0;58080.0;37.0;105.0;0.0;101.0;27.45098;53710.0;24265.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:39.239;;;;;;;;;;;;;;;;;17.0;81.0;1226.0;55140.0;37.0;105.0;0.0;101.0;27.05882;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:39.695;;;;;;;;;;;;;;;;;17.0;81.0;1239.0;56120.0;37.0;105.0;0.0;101.0;25.88235;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:40.150;;;;;;;;;;;;;;;;;18.0;81.0;1245.0;55390.0;37.0;105.0;0.0;101.0;25.09804;53710.0;24265.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:40.706;1GBJC34R9XF017297;False;304502210092a5351bd0703ce027be3796bfcae8f009ee86b74a7199d688b419fbb94ec21f02201d3d7e59beaa4575ef59e9a428f1e8ef9033d2c471fefe4b1f97d80104b70632;0.4383229613304138;-0.1051182746887207;1.1488170623779297;-44.5348;-23.0133;False;662.0;65.0;81.0;65.0;98.0;39.315840859331225;2395.136186857693;;;;;;;;;;;;;;;;;;;;
06:20:41.000;;;;;;;;;;;;;;;;;18.0;81.0;1258.0;55630.0;37.0;105.0;0.0;101.0;24.31373;53710.0;24265.0;51300.0;2.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:41.566;;;;;;;;;;;;;;;;;18.0;82.0;1265.0;56120.0;37.0;105.0;0.0;101.0;23.52941;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:42.007;;;;;;;;;;;;;;;;;18.0;82.0;1275.0;56120.0;37.0;105.0;0.0;101.0;21.56863;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:42.431;;;;;;;;;;;;;;;;;18.0;82.0;1288.0;56610.0;37.0;105.0;0.0;101.0;21.56863;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:42.936;;;;;;;;;;;;;;;;;18.0;82.0;1292.0;56860.0;37.0;105.0;0.0;101.0;20.78431;53710.0;24265.0;51300.0;2.0;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:43.391;;;;;;;;;;;;;;;;;18.0;82.0;1275.0;46560.0;37.0;105.0;0.0;101.0;0.0;53710.0;24265.0;51300.0;2.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:43.707;1GBJC34R9XF017297;False;3046022100c0bc999dff49840e5d3710883b76a9efb6b750a2fe1a1b65772f0d098acfab03022100e8dafd9f4233255968daa4cd50449a4c327a86545097a72163ad49519ec6267c;0.5674829483032227;-0.0516881942749023;0.8010826110839844;-44.5348;-23.0133;False;512.0;2.0;51.0;52.0;93.0;62.49384275177704;1089.3609968015503;;;;;;;;;;;;;;;;;;;;
06:20:43.847;;;;;;;;;;;;;;;;;18.0;82.0;1025.0;34310.0;37.0;106.0;0.0;101.0;0.0;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:44.272;;;;;;;;;;;;;;;;;18.0;82.0;831.0;35040.0;37.0;105.0;0.0;101.0;10.58823;53710.0;24265.0;51300.0;0.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:44.774;;;;;;;;;;;;;;;;;18.0;82.0;746.0;39700.0;37.0;104.0;0.0;101.0;27.45098;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:45.200;;;;;;;;;;;;;;;;;18.0;82.0;880.0;46560.0;37.0;103.0;0.0;101.0;33.33333;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:45.656;;;;;;;;;;;;;;;;;18.0;82.0;835.0;47300.0;37.0;103.0;0.0;101.0;33.72549;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:46.112;;;;;;;;;;;;;;;;;18.0;82.0;868.0;50490.0;37.0;103.0;0.0;101.0;41.96078;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:46.615;;;;;;;;;;;;;;;;;19.0;82.0;879.0;65440.0;37.0;104.0;0.0;101.0;59.21569;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:46.704;1GBJC34R9XF017297;False;304502206b13b9b8189d54eb74ca91ae1670305c804caa9ecbf01b02b5ed7d640718f2df022100fa92ef029f95fa2a1b4052385aadd665092e2f191a6352cf83739bb78be6913d;0.1186517179012298;-0.3498902320861816;-0.8177275657653809;-44.5348;-23.0133;False;718.0;53.0;75.0;39.0;95.0;97.61635710035137;9308.95696245786;;;;;;;;;;;;;;;;;;;;
06:20:47.086;;;;;;;;;;;;;;;;;20.0;82.0;913.0;66910.0;37.0;105.0;0.0;101.0;56.86274;53710.0;24265.0;51300.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:47.527;;;;;;;;;;;;;;;;;20.0;82.0;931.0;64950.0;37.0;106.0;0.0;101.0;38.43137;53710.0;24265.0;51300.0;2.0;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:47.951;;;;;;;;;;;;;;;;;20.0;82.0;936.0;42890.0;37.0;105.0;0.0;101.0;4.705883;53710.0;24265.0;51300.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:48.470;;;;;;;;;;;;;;;;;20.0;82.0;932.0;32100.0;37.0;104.0;0.0;101.0;0.0;53710.0;24265.0;51300.0;1.5;28.5;255.0;15.0;0.0;0.0;0.0;0.0
06:20:48.926;;;;;;;;;;;;;;;;;20.0;82.0;943.0;34310.0;37.0;103.0;0.0;101.0;0.0;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
06:20:49.381;;;;;;;;;;;;;;;;;20.0;82.0;865.0;34800.0;37.0;103.0;0.0;101.0;0.7843137;53710.0;24265.0;51300.0;1.5;28.4;255.0;15.0;0.0;0.0;0.0;0.0
