timestamp;vehicle_speed;coolant_temp;engine_rpm;fuel_rail_pressure;intake_air_temp;intake_manifold_pressure;mass_air_flow;barometric_pressure;calculated_load_value;distance_traveled_since_dtcs_cleared;distance_traveled_while_mil_activated;engine_run_time_while_mil_activated;ignition_timing_advance;input_voltage;number_of_warm_ups;obd_requirements;co2_flow;fuel_rate;instant_co2_rate;instant_fuel_economy
16:36:32.633;53;67;1355;88970;40;126;0;99;46.66667;65535;58767;65535;2;28.3;255;15;0;0;0;0
16:36:33.152;54;67;1359;88480;40;123;0;99;46.66667;65535;58767;65535;2;28.3;255;15;0;0;0;0
16:36:33.592;54;67;1368;87500;40;120;0;99;47.05882;65535;58767;65535;2;28.4;255;15;0;0;0;0
16:36:34.064;54;67;1373;88480;40;118;0;99;45.88235;65535;58767;65535;2;28.4;255;15;0;0;0;0
16:36:34.488;54;67;1384;87740;40;117;0;99;44.31372;65535;58767;65535;2;28.4;255;15;0;0;0;0
16:36:34.991;55;67;1400;87500;40;116;0;99;43.13726;65535;58767;65535;2;28.4;255;15;0;0;0;0
16:36:35.446;55;67;1405;85290;40;115;0;99;42.35294;65535;58767;65535;2;28.4;255;15;0;0;0;0
16:36:35.903;55;67;1407;86020;40;114;0;99;49.41177;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:36.328;56;67;1426;93130;40;115;0;99;48.62745;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:36.831;56;67;1431;91660;40;115;0;99;47.45098;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:37.286;57;67;1449;91660;40;116;0;99;46.27451;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:37.742;57;67;1452;95580;40;117;0;99;52.15686;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:38.182;57;67;1470;99500;40;118;0;99;57.64706;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:38.669;58;67;1479;97300;40;121;0;99;55.29412;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:39.093;59;67;1482;98770;40;123;0;99;54.90196;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:39.549;59;67;1496;99010;40;124;0;99;52.54902;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:39.974;59;67;1504;98030;40;125;0;99;52.15686;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:40.822;60;67;1500;98030;40;125;0;99;52.54902;65535;58767;65535;1.5;28.4;255;15;0;0;0;0
16:36:41.388;59;66;1518;98770;40;126;0;99;51.76471;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:36:41.844;60;66;1523;100240;40;126;0;99;50.58823;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:36:42.300;60;66;1533;99010;40;126;0;99;50.19608;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:36:42.787;60;66;1523;98520;40;126;0;99;50.58823;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:36:43.227;61;66;1536;98280;40;126;0;99;50.58823;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:43.683;60;66;1523;99500;40;126;0;99;50.58823;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:44.107;61;66;1539;99260;40;126;0;99;49.41177;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:44.610;61;66;1536;100240;40;127;0;99;54.11765;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:45.035;61;66;1532;99750;40;128;0;99;53.72549;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:45.490;61;66;1535;101470;40;129;0;99;66.66666;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:45.914;61;66;1543;104650;40;134;0;99;63.13726;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:36:46.433;61;66;1551;104410;40;138;0;99;82.74509;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:36:46.872;61;66;1544;112500;40;148;0;99;76.47059;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:47.344;62;66;1559;113480;40;156;0;99;72.94118;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:47.800;62;66;1559;113230;40;161;0;99;70.98039;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:48.303;62;66;1575;112740;40;164;0;99;69.80392;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:48.727;62;66;1558;112250;40;166;0;99;69.01961;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:49.182;62;66;1568;112740;40;167;0;99;70.58823;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:49.607;62;66;1565;111760;40;167;0;99;69.80392;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:50.456;62;66;1577;113230;40;167;0;99;69.01961;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:51.022;62;66;1577;114700;40;168;0;99;69.01961;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:51.462;62;66;1565;111270;40;168;0;99;67.84314;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:51.886;63;66;1572;112740;40;168;0;99;68.23529;65535;58768;65535;1.5;28.2;255;15;0;0;0;0
16:36:52.388;62;66;1563;109800;40;168;0;99;71.37255;65535;58768;65535;1.5;28.2;255;15;0;0;0;0
16:36:52.829;62;66;1572;113480;40;168;0;99;70.19608;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:53.269;62;66;1561;113230;40;169;0;99;71.37255;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:53.709;62;66;1560;111020;40;169;0;99;71.76471;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:54.211;62;66;1548;112250;40;169;0;99;73.72549;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:54.682;61;66;1542;112250;40;170;0;99;73.72549;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:55.138;61;66;1529;112990;40;171;0;99;76.07843;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:55.578;61;66;1533;113720;40;172;0;99;75.68627;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:56.096;60;66;1516;112250;40;173;0;99;77.25491;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:56.537;60;66;1522;114460;40;175;0;99;76.47059;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:56.993;60;66;1506;113480;40;175;0;99;78.82353;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:57.448;60;66;1506;114700;40;176;0;99;78.43137;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:57.951;59;66;1501;114460;40;177;0;99;80;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:58.407;59;66;1496;113970;41;177;0;99;79.60784;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:58.863;59;66;1495;113970;41;177;0;99;80.39216;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:36:59.287;59;66;1488;113970;41;177;0;99;80.78432;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:00.136;59;66;1499;113230;41;177;0;99;80;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:00.701;59;66;1486;112740;41;177;0;99;80;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:01.157;59;66;1486;103430;41;168;0;99;52.54902;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:01.597;59;66;1482;101710;41;157;0;99;54.11765;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:02.116;59;66;1484;103920;41;151;0;99;56.07843;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:02.556;59;66;1484;103430;41;147;0;99;55.68628;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:03.011;58;66;1474;100980;41;144;0;99;56.86274;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:03.468;58;66;1471;100980;41;142;0;99;58.03922;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:03.971;58;66;1467;100730;41;140;0;99;58.82353;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:04.395;58;66;1474;102200;41;140;0;99;58.82353;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:04.852;58;66;1463;101960;41;139;0;99;58.82353;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:05.323;58;66;1474;103430;41;139;0;99;58.82353;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:05.810;58;66;1473;100980;41;139;0;99;58.43137;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:06.235;58;66;1478;101470;41;138;0;99;58.82353;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:06.691;59;66;1487;100980;41;138;0;99;58.03922;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:07.115;59;66;1487;100490;41;137;0;99;57.64706;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:07.634;59;66;1486;101220;41;137;0;99;54.11765;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:08.074;59;66;1497;99260;41;134;0;99;50.98039;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:08.546;59;66;1496;99500;41;132;0;99;52.15686;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:09.001;60;66;1505;99500;41;130;0;99;51.76471;65535;58768;65535;1.5;28.2;255;15;0;0;0;0
16:37:09.833;60;66;1519;99260;41;129;0;99;51.37255;65535;58768;65535;1.5;28.2;255;15;0;0;0;0
16:37:10.368;60;66;1525;99750;41;129;0;99;50.98039;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:10.824;61;66;1541;99500;41;128;0;99;50.19608;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:11.280;61;66;1552;99750;41;128;0;99;49.80392;65535;58768;65535;1.5;28.2;255;15;0;0;0;0
16:37:11.783;61;66;1553;99500;41;128;0;99;49.01961;65535;58768;65535;1.5;28.2;255;15;0;0;0;0
16:37:12.206;62;66;1569;101960;41;127;0;99;48.62745;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:12.661;62;66;1575;99750;41;127;0;99;45.88235;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:13.101;62;66;1584;98520;41;126;0;99;45.09804;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:13.603;63;66;1581;100000;41;126;0;99;45.09804;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:14.028;63;66;1609;100730;41;125;0;99;45.4902;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:14.484;64;66;1607;99260;41;125;0;99;45.09804;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:14.909;64;66;1628;100490;41;125;0;99;45.4902;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:15.412;64;66;1636;100240;41;125;0;99;45.09804;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:15.836;65;66;1650;103670;40;125;0;99;44.70588;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:16.293;65;66;1666;102690;40;124;0;99;44.31372;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:16.748;66;66;1665;102200;40;124;0;99;44.31372;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:17.252;66;66;1686;103430;40;125;0;99;43.92157;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:17.709;67;66;1689;102450;40;125;0;99;33.72549;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:18.167;67;66;1700;98520;40;122;0;99;31.37255;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:18.607;67;66;1702;86020;40;119;0;99;17.2549;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:19.457;67;66;1698;78180;40;115;0;99;13.33333;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:20.009;68;66;1715;73520;40;112;0;99;7.058824;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:20.450;67;66;1701;72050;40;110;0;99;0;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:20.876;68;66;1712;72300;40;110;0;99;0;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:21.396;68;66;1705;71320;40;107;0;99;0;65535;58768;65535;-0.5;28.4;255;15;0;0;0;0
16:37:21.836;67;66;1699;72050;40;102;0;99;0;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:22.293;67;66;1695;71810;40;99;0;99;0;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:22.749;67;66;1674;71070;40;99;0;99;0;65535;58768;65535;-0.5;28.4;255;15;0;0;0;0
16:37:23.253;67;66;1681;71070;40;98;0;99;0;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:23.709;67;66;1676;71320;40;98;0;99;0;65535;58768;65535;-0.5;28.4;255;15;0;0;0;0
16:37:24.150;66;66;1659;70580;40;98;0;99;0;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:24.590;65;66;1637;69850;40;98;0;99;0;65535;58768;65535;-0.5;28.4;255;15;0;0;0;0
16:37:25.094;64;66;1594;68620;40;98;0;99;0;65535;58768;65535;-0.5;28.4;255;15;0;0;0;0
16:37:25.550;63;66;1584;68870;40;98;0;99;0;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:25.995;63;66;1589;68130;40;97;0;99;0;65535;58768;65535;-0.5;28.4;255;15;0;0;0;0
16:37:26.435;62;66;1569;67890;40;97;0;99;0;65535;58768;65535;-0.5;28.3;255;15;0;0;0;0
16:37:26.954;62;66;1560;67890;40;97;0;99;0;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:27.410;62;66;1550;67640;40;97;0;99;0;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:27.852;61;66;1579;69110;40;98;0;99;0;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:28.278;62;66;1571;67890;40;101;0;99;0.3921569;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:29.126;62;66;1601;69110;40;102;0;99;1.176471;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:29.677;62;66;1586;69110;40;105;0;99;10.58823;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:30.133;63;66;1613;88230;40;106;0;99;26.66667;65535;58768;65535;1.5;28.4;255;15;0;0;0;0
16:37:30.574;63;66;1618;89210;40;107;0;99;27.05882;65535;58768;65535;1.5;28.3;255;15;0;0;0;0
16:37:31.094;65;66;1644;94360;40;108;0;99;32.94118;65535;58768;65535;2;28.3;255;15;0;0;0;0
16:37:31.534;65;66;1660;94600;40;109;0;99;30.58824;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:31.991;66;66;1681;95090;40;110;0;99;29.41176;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:32.416;67;66;1694;95830;40;110;0;99;28.23529;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:32.937;67;66;1715;94110;40;110;0;99;23.13725;65535;58768;65535;2;28.4;255;15;0;0;0;0
16:37:33.377;68;66;1730;87500;39;110;0;99;20.78431;65535;58768;65535;2.5;28.4;255;15;0;0;0;0
16:37:33.835;69;66;1757;83820;39;109;0;99;19.60784;65535;58768;65535;2.5;28.4;255;15;0;0;0;0
16:37:34.290;70;66;1766;84550;39;109;0;99;18.43137;65535;58768;65535;2.5;28.4;255;15;0;0;0;0
16:37:34.794;70;66;1779;81370;39;109;0;99;14.90196;65535;58768;65535;2.5;28.4;255;15;0;0;0;0
16:37:35.250;71;66;1796;81120;39;108;0;99;11.76471;65535;58768;65535;2.5;28.4;255;15;0;0;0;0
16:37:35.691;71;66;1809;78670;39;108;0;99;9.411765;65535;58768;65535;2.5;28.4;255;15;0;0;0;0
16:37:36.116;72;66;1817;76710;39;109;0;99;8.627451;65535;58768;65535;3;28.4;255;15;0;0;0;0
16:37:36.635;72;66;1828;76710;39;109;0;99;8.235294;65535;58768;65535;3;28.4;255;15;0;0;0;0
16:37:37.075;73;66;1837;76220;39;109;0;99;5.882353;65535;58768;65535;3;28.4;255;15;0;0;0;0
16:37:37.546;73;66;1852;75240;39;110;0;99;5.882353;65535;58768;65535;3;28.4;255;15;0;0;0;0
16:37:38.002;74;66;1865;75980;39;110;0;99;5.882353;65535;58768;65535;3;28.4;255;15;0;0;0;0
16:37:38.836;74;66;1873;75980;39;110;0;99;4.313725;65535;58768;65535;3;28.4;255;15;0;0;0;0
16:37:39.370;74;65;1881;77200;39;110;0;99;2.745098;65535;58769;65535;3;28.4;255;15;0;0;0;0
16:37:39.811;75;65;1899;76710;39;110;0;99;0.7843137;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:37:40.235;75;65;1909;76710;39;110;0;99;0.7843137;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:37:40.753;75;65;1923;77200;39;110;0;99;0.7843137;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:37:41.195;76;65;1920;77690;39;110;0;99;0.3921569;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:37:41.652;77;65;1941;78430;39;111;0;99;0.3921569;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:42.076;77;65;1941;78430;39;111;0;99;0.3921569;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:42.594;77;65;1955;78670;39;111;0;99;0.3921569;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:43.049;77;65;1965;79160;39;111;0;99;0.3921569;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:43.491;78;65;1969;78920;39;111;0;99;0.3921569;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:43.915;78;65;1979;79410;39;111;0;99;0.3921569;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:44.434;79;65;1992;79650;39;111;0;99;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:44.891;79;65;2001;79900;39;111;0;99;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:45.332;79;65;2009;80390;39;111;0;99;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:45.756;80;65;2026;80880;39;111;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:46.275;80;65;2029;80630;39;111;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:46.731;80;65;2039;80630;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:47.172;81;65;2042;80880;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:47.597;81;65;2036;80880;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:48.433;81;65;2049;81120;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:48.968;81;64;2054;80880;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:49.424;82;64;2061;80630;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:49.849;81;64;2053;80880;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:50.352;81;64;2063;81120;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:50.809;82;64;2060;81120;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:51.263;81;64;2043;80880;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:51.704;81;64;2055;80630;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:52.191;81;64;2051;80880;39;112;0;99;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:52.616;81;64;2050;80880;39;111;0;100;0;65535;58769;65535;4.5;28.3;255;15;0;0;0;0
16:37:53.072;81;64;2041;80630;39;111;0;99;0;65535;58769;65535;4.5;28.3;255;15;0;0;0;0
16:37:53.498;80;64;2033;80880;39;111;0;100;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:54.017;81;64;2028;80630;39;111;0;100;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:54.458;80;64;2018;80390;39;111;0;100;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:54.914;80;64;2012;80140;39;111;0;100;0;65535;58769;65535;4.5;28.4;255;15;0;0;0;0
16:37:55.370;80;64;2002;80140;39;111;0;99;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:55.873;79;64;2001;79900;39;111;0;100;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:56.344;79;64;1990;79160;39;111;0;100;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:56.800;79;64;1980;79410;39;110;0;100;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:57.241;78;64;1967;78920;39;110;0;100;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:58.074;78;64;1963;78670;39;110;0;100;0;65535;58769;65535;4;28.4;255;15;0;0;0;0
16:37:58.623;77;62;1958;78180;39;110;0;100;0;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:37:59.079;77;62;1932;77690;39;110;0;100;0;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:37:59.520;76;62;1922;77200;39;110;0;100;0;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:38:00.040;76;62;1924;77450;39;109;0;100;0;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:38:00.480;76;62;1916;76960;39;109;0;100;0;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:38:00.938;75;62;1902;76710;39;109;0;100;0;65535;58769;65535;3.5;28.4;255;15;0;0;0;0
16:38:01.376;75;62;1895;75730;39;109;0;100;0;65535;58769;65535;3;28.3;255;15;0;0;0;0
16:38:01.896;75;62;1891;76470;39;109;0;100;0;65535;58769;65535;3;28.3;255;15;0;0;0;0
16:38:02.339;75;62;1882;75730;39;109;0;100;0;65535;58769;65535;3;28.4;255;15;0;0;0;0
16:38:02.795;74;62;1871;75490;39;109;0;100;0;65535;58769;65535;3;28.4;255;15;0;0;0;0
16:38:03.236;74;62;1875;75730;39;109;0;100;0;65535;58769;65535;-0.5;28.3;255;15;0;0;0;0
16:38:03.755;74;62;1854;75240;39;105;0;100;0;65535;58769;65535;3;28.3;255;15;0;0;0;0
16:38:04.210;73;62;1841;75240;39;100;0;100;0;65535;58769;65535;3;28.4;255;15;0;0;0;0
16:38:04.651;72;62;1827;74260;39;99;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:05.092;72;62;1811;74010;39;98;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:05.595;71;62;1767;72790;39;98;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:06.035;70;62;1747;73030;40;97;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:06.506;69;62;1715;72050;40;97;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:06.946;68;62;1686;71070;40;97;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:07.765;66;62;1658;70580;40;97;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:08.316;66;61;1630;69360;40;97;0;100;0;65535;58769;65535;-0.5;28.3;255;15;0;0;0;0
16:38:08.772;63;61;1577;68380;40;97;0;100;0;65535;58769;65535;-0.5;28.3;255;15;0;0;0;0
16:38:09.198;62;61;1553;67640;40;97;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:09.716;61;61;1517;66910;40;97;0;100;0;65535;58769;65535;1.5;28.4;255;15;0;0;0;0
16:38:10.156;59;61;1485;63720;40;98;0;100;0;65535;58769;65535;1.5;28.3;255;15;0;0;0;0
16:38:10.614;58;61;1432;58330;40;98;0;100;0;65535;58769;65535;-0.5;28.3;255;15;0;0;0;0
16:38:11.070;56;61;1390;54410;40;98;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:11.574;54;61;1342;50980;40;98;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:12.031;52;61;1306;47790;40;98;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:12.472;50;61;1251;43870;40;98;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:12.896;48;61;1209;40930;40;98;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:13.416;47;61;1179;38720;40;98;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:13.857;45;61;1122;36760;40;98;0;100;0;65535;58769;65535;2.5;28.3;255;15;0;0;0;0
16:38:14.313;43;61;985;34550;40;99;0;100;0;65535;58769;65535;1.5;28.3;255;15;0;0;0;0
16:38:14.752;42;61;783;37250;40;100;0;100;0;65535;58769;65535;2;28.3;255;15;0;0;0;0
16:38:15.257;39;61;1183;40190;40;97;0;100;0;65535;58769;65535;2.5;28.3;255;15;0;0;0;0
16:38:15.697;38;61;1180;39950;40;98;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:16.154;36;61;1122;36020;40;98;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:16.610;34;61;1103;36270;40;98;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:17.460;33;61;1066;36020;40;98;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:18.010;32;61;1023;34800;41;98;0;100;0;65535;58769;65535;-0.5;28.4;255;15;0;0;0;0
16:38:18.468;30;61;957;35290;41;99;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:18.891;29;61;956;35040;41;99;0;100;0;65535;58769;65535;2;28.3;255;15;0;0;0;0
16:38:19.395;29;61;958;35040;41;99;0;100;0;65535;58769;65535;2;28.3;255;15;0;0;0;0
16:38:19.851;29;61;953;35040;41;99;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:20.307;29;61;949;35040;41;99;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:20.732;29;61;956;35290;41;99;0;100;0;65535;58769;65535;2;28.2;255;15;0;0;0;0
16:38:21.235;29;61;965;35040;41;99;0;100;0;65535;58769;65535;2;28.2;255;15;0;0;0;0
16:38:21.691;30;61;987;35040;41;99;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:22.147;31;61;1017;35040;41;99;0;100;0;65535;58769;65535;2;28.4;255;15;0;0;0;0
16:38:22.571;31;61;1052;35780;41;99;0;100;0;65535;58769;65535;2.5;28.3;255;15;0;0;0;0
16:38:23.075;32;61;1057;36760;41;99;0;100;0;65535;58769;65535;2.5;28.3;255;15;0;0;0;0
16:38:23.532;33;61;1084;36270;40;99;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:23.972;33;61;1095;36510;40;100;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:24.399;34;61;1115;36760;40;99;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:24.917;34;61;1137;37000;40;98;0;100;0;65535;58769;65535;2.5;28.4;255;15;0;0;0;0
16:38:25.358;35;61;1139;37500;40;98;0;100;0;65535;58769;65535;2.5;28.3;255;15;0;0;0;0
16:38:25.848;35;61;1141;37500;40;98;0;100;0;65535;58769;65535;2.5;28.3;255;15;0;0;0;0
16:38:26.305;35;61;1139;37500;40;97;0;100;0;65535;58769;65535;2.5;28.2;255;15;0;0;0;0
